ProduktNR,Kontotyp,Art,Year,Amount,ProduktbereichNR,ProduktgruppeNR,Produkt,Produktbereich,Produktgruppe
5303010,Ertrag,Ergebnis,2012,108987996.48,53,5303,Wasser und Abwasser Wuppertal (WAW),Ver- und Entsorgung,Wasser und Abwasser Wuppertal (WAW)
5303010,Aufwendung,Ergebnis,2012,95606834.36,53,5303,Wasser und Abwasser Wuppertal (WAW),Ver- und Entsorgung,Wasser und Abwasser Wuppertal (WAW)
5303010,Gewinn,Ergebnis,2012,13381162.12,53,5303,Wasser und Abwasser Wuppertal (WAW),Ver- und Entsorgung,Wasser und Abwasser Wuppertal (WAW)
5304010,Ertrag,Ergebnis,2012,473354.64,53,5304,Koordinierung Abfallwirtschaft,Ver- und Entsorgung,Koordinierung Abfallwirtschaft
5304010,Aufwendung,Ergebnis,2012,473354.64,53,5304,Koordinierung Abfallwirtschaft,Ver- und Entsorgung,Koordinierung Abfallwirtschaft
5305010,Ertrag,Ergebnis,2012,933556.73,53,5305,Kanalanschlussleitungen,Ver- und Entsorgung,Sonstige Abwasserwirtschaft
5305010,Aufwendung,Ergebnis,2012,1127963.79,53,5305,Kanalanschlussleitungen,Ver- und Entsorgung,Sonstige Abwasserwirtschaft
5305010,Verlust,Ergebnis,2012,194407.06,53,5305,Kanalanschlussleitungen,Ver- und Entsorgung,Sonstige Abwasserwirtschaft
5401010,Ertrag,Ergebnis,2012,11601108.84,54,5401,"Straßen, Wege und Plätze","Verkehrsflächen/-anlagen,ÖPNV",Öffentliche Verkehrsflächen
5401010,Aufwendung,Ergebnis,2012,60111927.10,54,5401,"Straßen, Wege und Plätze","Verkehrsflächen/-anlagen,ÖPNV",Öffentliche Verkehrsflächen
5401010,Verlust,Ergebnis,2012,48510818.26,54,5401,"Straßen, Wege und Plätze","Verkehrsflächen/-anlagen,ÖPNV",Öffentliche Verkehrsflächen
5401020,Ertrag,Ergebnis,2012,242609.50,54,5401,"Brücken, Tunnel, Stützmauern und Treppen","Verkehrsflächen/-anlagen,ÖPNV",Öffentliche Verkehrsflächen
5401020,Aufwendung,Ergebnis,2012,3750656.38,54,5401,"Brücken, Tunnel, Stützmauern und Treppen","Verkehrsflächen/-anlagen,ÖPNV",Öffentliche Verkehrsflächen
5401020,Verlust,Ergebnis,2012,3508046.88,54,5401,"Brücken, Tunnel, Stützmauern und Treppen","Verkehrsflächen/-anlagen,ÖPNV",Öffentliche Verkehrsflächen
5402010,Ertrag,Ergebnis,2012,2166555.75,54,5402,Verkehrsleitende und -regelnde Anlagen,"Verkehrsflächen/-anlagen,ÖPNV",Verkehrstechnik
5402010,Ertrag,Ergebnis,2012,2166555.75,54,5402,Öffentliche Beleuchtung,"Verkehrsflächen/-anlagen,ÖPNV",Verkehrstechnik
5402010,Aufwendung,Ergebnis,2012,5514917.98,54,5402,Verkehrsleitende und -regelnde Anlagen,"Verkehrsflächen/-anlagen,ÖPNV",Verkehrstechnik
5402010,Aufwendung,Ergebnis,2012,5514917.98,54,5402,Öffentliche Beleuchtung,"Verkehrsflächen/-anlagen,ÖPNV",Verkehrstechnik
5402010,Verlust,Ergebnis,2012,3348362.23,54,5402,Verkehrsleitende und -regelnde Anlagen,"Verkehrsflächen/-anlagen,ÖPNV",Verkehrstechnik
5402010,Verlust,Ergebnis,2012,3348362.23,54,5402,Öffentliche Beleuchtung,"Verkehrsflächen/-anlagen,ÖPNV",Verkehrstechnik
5402020,Ertrag,Ergebnis,2012,39768.60,54,5402,Nicht definiert,"Verkehrsflächen/-anlagen,ÖPNV",Verkehrstechnik
5402020,Aufwendung,Ergebnis,2012,5883740.90,54,5402,Nicht definiert,"Verkehrsflächen/-anlagen,ÖPNV",Verkehrstechnik
5402020,Verlust,Ergebnis,2012,5843972.30,54,5402,Nicht definiert,"Verkehrsflächen/-anlagen,ÖPNV",Verkehrstechnik
5404010,Ertrag,Ergebnis,2012,274109.29,54,5404,Öffentlicher Personennahverkehr,"Verkehrsflächen/-anlagen,ÖPNV",ÖPNV
5404010,Aufwendung,Ergebnis,2012,1802867.91,54,5404,Öffentlicher Personennahverkehr,"Verkehrsflächen/-anlagen,ÖPNV",ÖPNV
5404010,Verlust,Ergebnis,2012,1528758.62,54,5404,Öffentlicher Personennahverkehr,"Verkehrsflächen/-anlagen,ÖPNV",ÖPNV
5405010,Ertrag,Ergebnis,2012,16704632.82,54,5405,Straßenreinigung,"Verkehrsflächen/-anlagen,ÖPNV",Straßenreinigung und Winterdienst
5405010,Aufwendung,Ergebnis,2012,14933422.13,54,5405,Straßenreinigung,"Verkehrsflächen/-anlagen,ÖPNV",Straßenreinigung und Winterdienst
5405010,Gewinn,Ergebnis,2012,1771210.69,54,5405,Straßenreinigung,"Verkehrsflächen/-anlagen,ÖPNV",Straßenreinigung und Winterdienst
5501010,Ertrag,Ergebnis,2012,2462264.62,55,5501,Öffentliches Grün,Natur- und Landschaftspflege,Öffentliches Grün
5501010,Aufwendung,Ergebnis,2012,9447360.35,55,5501,Öffentliches Grün,Natur- und Landschaftspflege,Öffentliches Grün
5501010,Verlust,Ergebnis,2012,6985095.73,55,5501,Öffentliches Grün,Natur- und Landschaftspflege,Öffentliches Grün
5501020,Ertrag,Ergebnis,2012,365518.69,55,5501,Kleingartenwesen,Natur- und Landschaftspflege,Öffentliches Grün
5501020,Aufwendung,Ergebnis,2012,313756.48,55,5501,Kleingartenwesen,Natur- und Landschaftspflege,Öffentliches Grün
5501020,Gewinn,Ergebnis,2012,51762.21,55,5501,Kleingartenwesen,Natur- und Landschaftspflege,Öffentliches Grün
5501030,Ertrag,Ergebnis,2012,23419.52,55,5501,Natur- und Umweltbildung,Natur- und Landschaftspflege,Öffentliches Grün
5501030,Aufwendung,Ergebnis,2012,376795.69,55,5501,Natur- und Umweltbildung,Natur- und Landschaftspflege,Öffentliches Grün
5501030,Verlust,Ergebnis,2012,353376.17,55,5501,Natur- und Umweltbildung,Natur- und Landschaftspflege,Öffentliches Grün
5501040,Ertrag,Ergebnis,2012,136517.13,55,5501,"Freiraumplanung, Stadtökologie, etc.",Natur- und Landschaftspflege,Öffentliches Grün
5501040,Aufwendung,Ergebnis,2012,774869.99,55,5501,"Freiraumplanung, Stadtökologie, etc.",Natur- und Landschaftspflege,Öffentliches Grün
5501040,Verlust,Ergebnis,2012,638352.86,55,5501,"Freiraumplanung, Stadtökologie, etc.",Natur- und Landschaftspflege,Öffentliches Grün
5502010,Ertrag,Ergebnis,2012,261005.73,55,5502,Natur und Landschaft,Natur- und Landschaftspflege,Natur und Landschaft
5502010,Aufwendung,Ergebnis,2012,1683184.96,55,5502,Natur und Landschaft,Natur- und Landschaftspflege,Natur und Landschaft
5502010,Verlust,Ergebnis,2012,1422179.23,55,5502,Natur und Landschaft,Natur- und Landschaftspflege,Natur und Landschaft
5503010,Ertrag,Ergebnis,2012,363596.55,55,5503,Wald- und Forstwirtschaft,Natur- und Landschaftspflege,"Wald, Forst- und Landwirtschaft"
5503010,Aufwendung,Ergebnis,2012,2183607.10,55,5503,Wald- und Forstwirtschaft,Natur- und Landschaftspflege,"Wald, Forst- und Landwirtschaft"
5503010,Verlust,Ergebnis,2012,1820010.55,55,5503,Wald- und Forstwirtschaft,Natur- und Landschaftspflege,"Wald, Forst- und Landwirtschaft"
5504010,Ertrag,Ergebnis,2012,94557.34,55,5504,Gewässerschutz,Natur- und Landschaftspflege,Gewässerschutz
5504010,Aufwendung,Ergebnis,2012,3509340.55,55,5504,Gewässerschutz,Natur- und Landschaftspflege,Gewässerschutz
5504010,Verlust,Ergebnis,2012,3414783.21,55,5504,Gewässerschutz,Natur- und Landschaftspflege,Gewässerschutz
5506010,Ertrag,Ergebnis,2012,420602.18,55,5506,Friedhöfe,Natur- und Landschaftspflege,Friedhöfe
5506010,Aufwendung,Ergebnis,2012,482132.98,55,5506,Friedhöfe,Natur- und Landschaftspflege,Friedhöfe
5506010,Verlust,Ergebnis,2012,61530.80,55,5506,Friedhöfe,Natur- und Landschaftspflege,Friedhöfe
5601010,Ertrag,Ergebnis,2012,0.57,56,5601,"Lärm, Luft, Klima",Umweltschutz,"Lärm, Luft, Klima"
5601010,Aufwendung,Ergebnis,2012,156423.22,56,5601,"Lärm, Luft, Klima",Umweltschutz,"Lärm, Luft, Klima"
5601010,Verlust,Ergebnis,2012,156422.65,56,5601,"Lärm, Luft, Klima",Umweltschutz,"Lärm, Luft, Klima"
5602010,Ertrag,Ergebnis,2012,1541007.42,56,5602,Bodenschutz,Umweltschutz,Bodenschutz
5602010,Aufwendung,Ergebnis,2012,1306999.47,56,5602,Bodenschutz,Umweltschutz,Bodenschutz
5602010,Gewinn,Ergebnis,2012,234007.95,56,5602,Bodenschutz,Umweltschutz,Bodenschutz
5603010,Ertrag,Ergebnis,2012,262.35,56,5603,Umweltbeiträge,Umweltschutz,Umweltbeiträge
5603010,Aufwendung,Ergebnis,2012,670700.57,56,5603,Umweltbeiträge,Umweltschutz,Umweltbeiträge
5603010,Verlust,Ergebnis,2012,670438.22,56,5603,Umweltbeiträge,Umweltschutz,Umweltbeiträge
5604010,Ertrag,Ergebnis,2012,245347.78,56,5604,Immissionsschutz / Betriebl.Umweltschutz,Umweltschutz,Immissionsschutz / Betriebl.Umweltschutz
5604010,Aufwendung,Ergebnis,2012,412482.36,56,5604,Immissionsschutz / Betriebl.Umweltschutz,Umweltschutz,Immissionsschutz / Betriebl.Umweltschutz
5604010,Verlust,Ergebnis,2012,167134.58,56,5604,Immissionsschutz / Betriebl.Umweltschutz,Umweltschutz,Immissionsschutz / Betriebl.Umweltschutz
5701010,Ertrag,Ergebnis,2012,283819.53,57,5701,Wirtschafts- und  Technologieförderung,Wirtschaft und Tourismus,Wirtschaftsförderung
5701010,Aufwendung,Ergebnis,2012,1921030.50,57,5701,Wirtschafts- und  Technologieförderung,Wirtschaft und Tourismus,Wirtschaftsförderung
5701010,Verlust,Ergebnis,2012,1637210.97,57,5701,Wirtschafts- und  Technologieförderung,Wirtschaft und Tourismus,Wirtschaftsförderung
5702010,Aufwendung,Ergebnis,2012,898480.96,57,5702,Stadtmarketing u. Wirtschaftskomm.,Wirtschaft und Tourismus,Stadtmarketing und Wirtschaftskomm.
5703010,Ertrag,Ergebnis,2012,113324.14,57,5703,Historische Stadthalle Wuppertal,Wirtschaft und Tourismus,Allgemeine Einrichtungen
5703010,Aufwendung,Ergebnis,2012,5122196.65,57,5703,Historische Stadthalle Wuppertal,Wirtschaft und Tourismus,Allgemeine Einrichtungen
5703010,Verlust,Ergebnis,2012,5008872.51,57,5703,Historische Stadthalle Wuppertal,Wirtschaft und Tourismus,Allgemeine Einrichtungen
5704010,Ertrag,Ergebnis,2012,2300083.26,57,5704,Sonstige Beteiligungen,Wirtschaft und Tourismus,Anteile an Unternehmen
5705010,Ertrag,Ergebnis,2012,328.87,57,5705,Bergische Entwicklungsagentur (BKZ),Wirtschaft und Tourismus,Bergische Entwicklungsargentur
5705010,Aufwendung,Ergebnis,2012,193129.84,57,5705,Bergische Entwicklungsagentur (BKZ),Wirtschaft und Tourismus,Bergische Entwicklungsargentur
5705010,Verlust,Ergebnis,2012,192800.97,57,5705,Bergische Entwicklungsagentur (BKZ),Wirtschaft und Tourismus,Bergische Entwicklungsargentur
5706010,Ertrag,Ergebnis,2012,188121.84,57,5706,Regionalagentur Bergisches Städtedreieck,Wirtschaft und Tourismus,Regionale Kooperationen
5706010,Aufwendung,Ergebnis,2012,475720.74,57,5706,Regionalagentur Bergisches Städtedreieck,Wirtschaft und Tourismus,Regionale Kooperationen
5706010,Verlust,Ergebnis,2012,287598.90,57,5706,Regionalagentur Bergisches Städtedreieck,Wirtschaft und Tourismus,Regionale Kooperationen
6101010,Ertrag,Ergebnis,2012,416056047.84,61,6101,Steuern,Allgemeine Finanzwirtschaft,"Steuern,allgemeine Zuweisungen u.Umlagen"
6101010,Aufwendung,Ergebnis,2012,43022312.81,61,6101,Steuern,Allgemeine Finanzwirtschaft,"Steuern,allgemeine Zuweisungen u.Umlagen"
6101010,Gewinn,Ergebnis,2012,373033735.03,61,6101,Steuern,Allgemeine Finanzwirtschaft,"Steuern,allgemeine Zuweisungen u.Umlagen"
6101020,Ertrag,Ergebnis,2012,313114558.00,61,6101,Allgemeine Zuweisungen und Umlagen,Allgemeine Finanzwirtschaft,"Steuern,allgemeine Zuweisungen u.Umlagen"
6101020,Aufwendung,Ergebnis,2012,95098002.56,61,6101,Allgemeine Zuweisungen und Umlagen,Allgemeine Finanzwirtschaft,"Steuern,allgemeine Zuweisungen u.Umlagen"
6101020,Gewinn,Ergebnis,2012,218016555.44,61,6101,Allgemeine Zuweisungen und Umlagen,Allgemeine Finanzwirtschaft,"Steuern,allgemeine Zuweisungen u.Umlagen"
6104010,Ertrag,Ergebnis,2012,11528408.87,61,6104,Kreditwirtschaft,Allgemeine Finanzwirtschaft,Sonstige allgemeine Finanzwirtschaft
6104010,Aufwendung,Ergebnis,2012,18516693.14,61,6104,Kreditwirtschaft,Allgemeine Finanzwirtschaft,Sonstige allgemeine Finanzwirtschaft
6104010,Verlust,Ergebnis,2012,6988284.27,61,6104,Kreditwirtschaft,Allgemeine Finanzwirtschaft,Sonstige allgemeine Finanzwirtschaft
6104020,Ertrag,Ergebnis,2012,18486985.65,61,6104,Sonstige allgemeine Finanzwirtschaft,Allgemeine Finanzwirtschaft,Sonstige allgemeine Finanzwirtschaft
6104020,Aufwendung,Ergebnis,2012,48871699.50,61,6104,Sonstige allgemeine Finanzwirtschaft,Allgemeine Finanzwirtschaft,Sonstige allgemeine Finanzwirtschaft
6104020,Verlust,Ergebnis,2012,30384713.85,61,6104,Sonstige allgemeine Finanzwirtschaft,Allgemeine Finanzwirtschaft,Sonstige allgemeine Finanzwirtschaft
7101010,Ertrag,Ergebnis,2012,96.98,71,7101,Stiftungsmanagement,Stiftungen,Stiftungsmanagement
7101010,Aufwendung,Ergebnis,2012,31062.24,71,7101,Stiftungsmanagement,Stiftungen,Stiftungsmanagement
7101010,Verlust,Ergebnis,2012,30965.26,71,7101,Stiftungsmanagement,Stiftungen,Stiftungsmanagement
1101010,Ertrag,Plan,2013,2834367.48,11,1101,Rat und Gremien / Fraktionen,Innere Verwaltung,Politische Gremien
1101010,Aufwendung,Plan,2013,3060131.23,11,1101,Rat und Gremien / Fraktionen,Innere Verwaltung,Politische Gremien
1101010,Verlust,Plan,2013,225763.75,11,1101,Rat und Gremien / Fraktionen,Innere Verwaltung,Politische Gremien
1102010,Aufwendung,Plan,2013,847171.10,11,1102,Bezirksvertretungen und Ehrenamt,Innere Verwaltung,Bezirksvertretungen
1103010,Ertrag,Plan,2013,185238.16,11,1103,Bürgerangelegenheiten und Bürgerservice,Innere Verwaltung,Verwaltungsführung
1103010,Aufwendung,Plan,2013,200004.26,11,1103,Bürgerangelegenheiten und Bürgerservice,Innere Verwaltung,Verwaltungsführung
1103010,Verlust,Plan,2013,14766.10,11,1103,Bürgerangelegenheiten und Bürgerservice,Innere Verwaltung,Verwaltungsführung
1103020,Ertrag,Plan,2013,912882.08,11,1103,Verwaltungsleitung / Steuerungsunterst.,Innere Verwaltung,Verwaltungsführung
1103020,Aufwendung,Plan,2013,985659.19,11,1103,Verwaltungsleitung / Steuerungsunterst.,Innere Verwaltung,Verwaltungsführung
1103020,Verlust,Plan,2013,72777.11,11,1103,Verwaltungsleitung / Steuerungsunterst.,Innere Verwaltung,Verwaltungsführung
1104010,Ertrag,Plan,2013,96539.55,11,1104,(entfallen in 2013) GBL und Steuerungsunterstützung ,Innere Verwaltung,(entfallen in 2013) Geschäftsbereichsleitung GB 1.1 
1104010,Aufwendung,Plan,2013,104235.35,11,1104,(entfallen in 2013) GBL und Steuerungsunterstützung ,Innere Verwaltung,(entfallen in 2013) Geschäftsbereichsleitung GB 1.1 
1104010,Verlust,Plan,2013,7695.80,11,1104,(entfallen in 2013) GBL und Steuerungsunterstützung ,Innere Verwaltung,(entfallen in 2013) Geschäftsbereichsleitung GB 1.1 
1105010,Ertrag,Plan,2013,53512.80,11,1105,GBL und Steuerungsunterstützung GB1,Innere Verwaltung,Geschäftsbereichsleitung GB 1
1105010,Aufwendung,Plan,2013,57774.79,11,1105,GBL und Steuerungsunterstützung GB1,Innere Verwaltung,Geschäftsbereichsleitung GB 1
1105010,Verlust,Plan,2013,4261.99,11,1105,GBL und Steuerungsunterstützung GB1,Innere Verwaltung,Geschäftsbereichsleitung GB 1
1105020,Ertrag,Plan,2013,8380.26,11,1105,(entfallen in 2013) Europabüro / EU-Strukturförderung ,Innere Verwaltung,Geschäftsbereichsleitung GB 1
1105020,Aufwendung,Plan,2013,9048.12,11,1105,(entfallen in 2013) Europabüro / EU-Strukturförderung ,Innere Verwaltung,Geschäftsbereichsleitung GB 1
1105020,Verlust,Plan,2013,667.86,11,1105,(entfallen in 2013) Europabüro / EU-Strukturförderung ,Innere Verwaltung,Geschäftsbereichsleitung GB 1
1106010,Ertrag,Plan,2013,371986.28,11,1106,GBL und Steuerungsunterstützung GB2.1,Innere Verwaltung,Geschäftsbereichsleitung GB 2.1
1106010,Aufwendung,Plan,2013,401618.02,11,1106,GBL und Steuerungsunterstützung GB2.1,Innere Verwaltung,Geschäftsbereichsleitung GB 2.1
1106010,Verlust,Plan,2013,29631.74,11,1106,GBL und Steuerungsunterstützung GB2.1,Innere Verwaltung,Geschäftsbereichsleitung GB 2.1
1107010,Ertrag,Plan,2013,415639.86,11,1107,GBL und Steuerungsunterstützung GB2.2,Innere Verwaltung,Geschäftsbereichsleitung GB 2.2
1107010,Aufwendung,Plan,2013,448751.18,11,1107,GBL und Steuerungsunterstützung GB2.2,Innere Verwaltung,Geschäftsbereichsleitung GB 2.2
1107010,Verlust,Plan,2013,33111.32,11,1107,GBL und Steuerungsunterstützung GB2.2,Innere Verwaltung,Geschäftsbereichsleitung GB 2.2
1109010,Ertrag,Plan,2013,251318.59,11,1109,GBL und Steuerungsunterstützung GB4,Innere Verwaltung,Geschäftsbereichsleitung GB 4
1109010,Aufwendung,Plan,2013,270957.15,11,1109,GBL und Steuerungsunterstützung GB4,Innere Verwaltung,Geschäftsbereichsleitung GB 4
1109010,Verlust,Plan,2013,19638.56,11,1109,GBL und Steuerungsunterstützung GB4,Innere Verwaltung,Geschäftsbereichsleitung GB 4
1109020,Ertrag,Plan,2013,248405.38,11,1109,(entfallen in 2012) E-Government / Internet,Innere Verwaltung,Geschäftsbereichsleitung GB 4
1109020,Aufwendung,Plan,2013,267164.60,11,1109,(entfallen in 2012) E-Government / Internet,Innere Verwaltung,Geschäftsbereichsleitung GB 4
1109020,Verlust,Plan,2013,18759.22,11,1109,(entfallen in 2012) E-Government / Internet,Innere Verwaltung,Geschäftsbereichsleitung GB 4
1109030,Ertrag,Plan,2013,807530.88,11,1109,(entfallen in 2012) Organisationsentwicklung,Innere Verwaltung,Geschäftsbereichsleitung GB 4
1109030,Aufwendung,Plan,2013,871910.51,11,1109,(entfallen in 2012) Organisationsentwicklung,Innere Verwaltung,Geschäftsbereichsleitung GB 4
1109030,Verlust,Plan,2013,64379.63,11,1109,(entfallen in 2012) Organisationsentwicklung,Innere Verwaltung,Geschäftsbereichsleitung GB 4
1109040,Ertrag,Plan,2013,378887.78,11,1109,Zentrale Vergabestelle,Innere Verwaltung,Geschäftsbereichsleitung GB 4
1109040,Aufwendung,Plan,2013,381192.80,11,1109,Zentrale Vergabestelle,Innere Verwaltung,Geschäftsbereichsleitung GB 4
1109040,Verlust,Plan,2013,2305.02,11,1109,Zentrale Vergabestelle,Innere Verwaltung,Geschäftsbereichsleitung GB 4
1110010,Ertrag,Plan,2013,237555.68,11,1110,Gleichstellung von Frau und Mann,Innere Verwaltung,Gleichstellung von Frau und Mann
1110010,Aufwendung,Plan,2013,256454.76,11,1110,Gleichstellung von Frau und Mann,Innere Verwaltung,Gleichstellung von Frau und Mann
1110010,Verlust,Plan,2013,18899.08,11,1110,Gleichstellung von Frau und Mann,Innere Verwaltung,Gleichstellung von Frau und Mann
1111010,Ertrag,Plan,2013,1205750.02,11,1111,Gesamtpersonalrat,Innere Verwaltung,Beschäftigtenvertretung
1111010,Aufwendung,Plan,2013,1301878.56,11,1111,Gesamtpersonalrat,Innere Verwaltung,Beschäftigtenvertretung
1111010,Verlust,Plan,2013,96128.54,11,1111,Gesamtpersonalrat,Innere Verwaltung,Beschäftigtenvertretung
1111020,Ertrag,Plan,2013,12948.86,11,1111,Gesamtschwerbehindertenvertretung,Innere Verwaltung,Beschäftigtenvertretung
1111020,Aufwendung,Plan,2013,13981.21,11,1111,Gesamtschwerbehindertenvertretung,Innere Verwaltung,Beschäftigtenvertretung
1111020,Verlust,Plan,2013,1032.35,11,1111,Gesamtschwerbehindertenvertretung,Innere Verwaltung,Beschäftigtenvertretung
1112010,Ertrag,Plan,2013,1552637.28,11,1112,Rechnungsprüfung,Innere Verwaltung,Rechnungsprüfung
1112010,Aufwendung,Plan,2013,1676423.24,11,1112,Rechnungsprüfung,Innere Verwaltung,Rechnungsprüfung
1112010,Verlust,Plan,2013,123785.96,11,1112,Rechnungsprüfung,Innere Verwaltung,Rechnungsprüfung
1112020,Ertrag,Plan,2013,258947.11,11,1112,Korruptionsbekämpfung und -prävention,Innere Verwaltung,Rechnungsprüfung
1112020,Aufwendung,Plan,2013,279592.02,11,1112,Korruptionsbekämpfung und -prävention,Innere Verwaltung,Rechnungsprüfung
1112020,Verlust,Plan,2013,20644.91,11,1112,Korruptionsbekämpfung und -prävention,Innere Verwaltung,Rechnungsprüfung
1113010,Ertrag,Plan,2013,424453.32,11,1113,Presse- und Öffentlichkeitsarbeit,Innere Verwaltung,Presse- und Öffentlichkeitsarbeit
1113010,Aufwendung,Plan,2013,458291.24,11,1113,Presse- und Öffentlichkeitsarbeit,Innere Verwaltung,Presse- und Öffentlichkeitsarbeit
1113010,Verlust,Plan,2013,33837.92,11,1113,Presse- und Öffentlichkeitsarbeit,Innere Verwaltung,Presse- und Öffentlichkeitsarbeit
1113020,Ertrag,Plan,2013,332828.71,11,1113,Repräsentationen / Städtepartnerschaften,Innere Verwaltung,Presse- und Öffentlichkeitsarbeit
1113020,Aufwendung,Plan,2013,359362.39,11,1113,Repräsentationen / Städtepartnerschaften,Innere Verwaltung,Presse- und Öffentlichkeitsarbeit
1113020,Verlust,Plan,2013,26533.68,11,1113,Repräsentationen / Städtepartnerschaften,Innere Verwaltung,Presse- und Öffentlichkeitsarbeit
1114010,Ertrag,Plan,2013,253027.15,11,1114,Ausbildung,Innere Verwaltung,Personalfortbildung und -entwicklung
1114010,Aufwendung,Plan,2013,271333.95,11,1114,Ausbildung,Innere Verwaltung,Personalfortbildung und -entwicklung
1114010,Verlust,Plan,2013,18306.80,11,1114,Ausbildung,Innere Verwaltung,Personalfortbildung und -entwicklung
1114020,Ertrag,Plan,2013,245306.32,11,1114,Kommunale Fortbildung,Innere Verwaltung,Personalfortbildung und -entwicklung
1114020,Aufwendung,Plan,2013,725472.59,11,1114,Kommunale Fortbildung,Innere Verwaltung,Personalfortbildung und -entwicklung
1114020,Verlust,Plan,2013,480166.27,11,1114,Kommunale Fortbildung,Innere Verwaltung,Personalfortbildung und -entwicklung
1115010,Ertrag,Plan,2013,840368.72,11,1115,Personalsteuerung und -recht,Innere Verwaltung,Personalmanagement
1115010,Aufwendung,Plan,2013,903904.15,11,1115,Personalsteuerung und -recht,Innere Verwaltung,Personalmanagement
1115010,Verlust,Plan,2013,63535.43,11,1115,Personalsteuerung und -recht,Innere Verwaltung,Personalmanagement
1115020,Ertrag,Plan,2013,1760539.82,11,1115,Personalbetreuung,Innere Verwaltung,Personalmanagement
1115020,Aufwendung,Plan,2013,1614690.93,11,1115,Personalbetreuung,Innere Verwaltung,Personalmanagement
1115020,Gewinn,Plan,2013,145848.89,11,1115,Personalbetreuung,Innere Verwaltung,Personalmanagement
1115030,Ertrag,Plan,2013,515760.52,11,1115,Arbeitssicherheit / Gesundheitsschutz,Innere Verwaltung,Personalmanagement
1115030,Aufwendung,Plan,2013,546012.48,11,1115,Arbeitssicherheit / Gesundheitsschutz,Innere Verwaltung,Personalmanagement
1115030,Verlust,Plan,2013,30251.96,11,1115,Arbeitssicherheit / Gesundheitsschutz,Innere Verwaltung,Personalmanagement
1115040,Ertrag,Plan,2013,2198180.52,11,1115,Personalabrechnung,Innere Verwaltung,Personalmanagement
